game_id,home_team,away_team,posteam,Total_EPA,Total_Yards_Gained,Air_Yards,Turnovers,Total_Rush_Attempts,Total_Pass_Attempts,total_away_score,total_home_score,Winner,MA_EPA,MA_yards_gained,MA_air_yards,MA_turnovers,MA_rush_attempts,MA_pass_attempts
2019110309,DEN,CLE,DEN,4.815630241,302,181,1,20,23,19,24,Home,-11.19224412,276,206,1,28,32.5
2019121506,PIT,BUF,PIT,-18.7298023,229,338,5,14,42,17,10,Away,-11.31920862,293,248,2,30.25,30.5
2019112402,CHI,NYG,CHI,-8.605013017,335,354,2,26,43,14,19,Home,-11.55214318,261,276,1,26,35.25
2019112407,WAS,DET,WAS,-3.129596473,230,391,2,24,33,16,19,Home,-12.56941019,210,147,1,21.25,27.25
2019091513,ATL,PHI,ATL,1.583553535,367,399,3,17,44,20,24,Home,-13.60153783,345,360,3,17,52
2019102007,WAS,SF,WAS,-17.08230785,154,49,1,26,15,9,0,Away,-14.15070959,266,226,2.75,22.75,34.5
2019091507,PIT,SEA,PIT,3.178676709,261,261,1,16,36,28,26,Away,-14.26791134,308,465,1,13,48
2019110400,NYG,DAL,NYG,-14.73739922,271,240,3,22,46,37,18,Away,-14.37858912,264,311,2.25,20.5,40.5
2019102100,NYJ,NE,NYJ,-32.7124447,154,398,5,20,33,33,0,Away,-15.51231728,219,175,2,20.75,33.25
2019120110,PIT,CLE,PIT,1.711761004,323,253,1,32,22,13,20,Home,-16.64221826,280,272,2.25,26.5,38.75
2019101305,MIA,WAS,MIA,-7.142091996,271,266,2,21,49,17,16,Away,-18.705698,225,355,2,17.25,38.5
2019101310,NYJ,DAL,NYJ,10.46797369,382,265,1,20,34,22,24,Home,-19.18379361,180,165,2,21,36.25
2019092906,MIA,LAC,MIA,-9.107599854,233,134,1,18,29,30,10,Away,-21.90506405,222,428,2.333333333,17,41.66666667
